"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner1_id","winner2_id","winner_entry","loser1_id","loser2_id","loser_entry","score","best_of","round","winner1_name","winner1_hand","winner1_ioc","winner1_age","winner2_name","winner2_hand","winner2_ioc","winner2_age","loser1_name","loser1_hand","loser1_ioc","loser1_age","loser2_name","loser2_hand","loser2_ioc","loser2_age","winner1_rank","winner1_rank_points","winner2_rank","winner2_rank_points","loser1_rank","loser1_rank_points","loser2_rank","loser2_rank_points","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","w_1st_Per","l_1st_Per","w_first_won_per","l_first_won_per","w_per_pair_mean_age","l_per_pair_mean_age","w_age_diff","l_age_diff"
"690","2019-0316","Bastad","Clay",32,"A",2019-07-15,267,105643,104547,"",105807,105311,"","3-6 6-1 (10-5)",3,"SF","Federico Delbonis","L","ARG",28.77481177,"Horacio Zeballos","L","ARG",34.21492129,"Pablo Carreno Busta","R","ESP",28.00821355,"Joao Sousa","R","POR",30.29158111,135,580,12,4280,133,585,38,2025,5,2,54,36,30,7,8,4,5,1,0,57,36,24,10,8,4,6,66.6666666666667,63.1578947368421,83.3333333333333,66.6666666666667,31.49486653,29.14989733,5.44010952,2.28336756
"691","2019-0316","Bastad","Clay",32,"A",2019-07-15,266,105433,104235,"",106148,144719,"","6-3 6-4",3,"QF","Roman Jebavy","R","CZE",29.65913758,"Matwe Middelkoop","R","NED",35.86310746,"Roberto Carballes Baena","R","ESP",26.31074606,"Jaume Munar","R","ESP",22.19301848,47,1713,44,1750,196,315,155,450,0,2,57,42,30,9,10,4,5,0,2,45,27,17,10,9,0,3,73.6842105263158,60,71.4285714285714,62.962962962963,32.76112252,24.25188227,6.20396988,4.11772758
"692","2019-0316","Bastad","Clay",32,"A",2019-07-15,265,105695,126115,"",104600,104233,"PR","6-2 6-3",3,"QF","Sander Gille","R","BEL",28.49555099,"Joran Vliegen","U","BEL",26.02053388,"Treat Conrad Huey","L","PHI",33.87816564,"Frederik Nielsen","R","DEN",35.88227242,76,1179,58,1519,324,103,59,1517,1,1,42,27,22,9,8,0,1,2,1,53,36,19,8,9,2,7,64.2857142857143,67.9245283018868,81.4814814814815,52.7777777777778,27.258042435,34.88021903,2.47501711,2.00410678
"693","2019-0316","Bastad","Clay",32,"A",2019-07-15,264,105643,104547,"",105436,122585,"WC","6-1 6-1",3,"QF","Federico Delbonis","L","ARG",28.77481177,"Horacio Zeballos","L","ARG",34.21492129,"Markus Eriksson","R","SWE",29.62354552,"Andre Goransson","U","SWE",25.2073922,135,580,12,4280,281,150,131,589,5,1,36,27,20,8,7,1,1,2,6,40,25,14,4,7,2,7,75,62.5,74.0740740740741,56,31.49486653,27.41546886,5.44010952,4.41615332
"694","2019-0316","Bastad","Clay",32,"A",2019-07-15,263,105807,105311,"",105269,111797,"","7-5 7-5",3,"QF","Pablo Carreno Busta","R","ESP",28.00821355,"Joao Sousa","R","POR",30.29158111,"Marcelo Demoliner","R","BRA",30.48596851,"Nicolas Jarry","R","CHI",23.75906913,133,585,38,2025,52,1633,66,1315,2,2,64,43,33,12,12,3,5,2,3,66,41,28,12,12,2,6,67.1875,62.1212121212121,76.7441860465116,68.2926829268293,29.14989733,27.12251882,2.28336756,6.72689938
"695","2019-0316","Bastad","Clay",32,"A",2019-07-15,262,105433,104235,"",106198,106228,"","6-3 6-3",3,"R32","Roman Jebavy","R","CZE",29.65913758,"Matwe Middelkoop","R","NED",35.86310746,"Hugo Dellien","R","BOL",26.07802875,"Juan Ignacio Londero","R","ARG",25.9137577,47,1713,44,1750,207,290,306,115,1,4,50,36,23,6,9,3,6,1,2,54,33,16,8,9,3,9,72,61.1111111111111,63.8888888888889,48.4848484848485,32.76112252,25.995893225,6.20396988,0.16427105
"696","2019-0316","Bastad","Clay",32,"A",2019-07-15,261,106148,144719,"",103859,105262,"","7-5 6-2",3,"R32","Roberto Carballes Baena","R","ESP",26.31074606,"Jaume Munar","R","ESP",22.19301848,"James Cerretani","L","USA",37.78234086,"Fernando Romboli","R","BRA",30.52429843,196,315,155,450,104,825,107,788,0,2,55,43,27,9,10,4,6,0,2,56,42,22,5,10,6,11,78.1818181818182,75,62.7906976744186,52.3809523809524,24.25188227,34.153319645,4.11772758,7.25804243
"697","2019-0316","Bastad","Clay",32,"A",2019-07-15,260,104600,104233,"PR",105850,105464,"","6-1 6-4",3,"R32","Treat Conrad Huey","L","PHI",33.87816564,"Frederik Nielsen","R","DEN",35.88227242,"Cheng Peng Hsieh","R","TPE",27.8110883,"Christopher Rungkat","R","INA",29.49760438,324,103,59,1517,64,1329,72,1210,2,1,53,39,28,8,9,4,4,0,3,42,34,19,3,8,6,9,73.5849056603774,80.9523809523809,71.7948717948718,55.8823529411765,34.88021903,28.65434634,2.00410678,1.68651608
"698","2019-0316","Bastad","Clay",32,"A",2019-07-15,259,105695,126115,"",122644,105801,"","6-7(5) 7-6(2) (10-5)",3,"R32","Sander Gille","R","BEL",28.49555099,"Joran Vliegen","U","BEL",26.02053388,"Sander Arends","U","NED",27.93155373,"David Pel","L","NED",28.0164271,76,1179,58,1519,110,766,119,661,1,2,81,60,46,14,12,1,3,1,7,84,54,40,13,12,4,6,74.0740740740741,64.2857142857143,76.6666666666667,74.0740740740741,27.258042435,27.973990415,2.47501711,0.0848733700000004
"699","2019-0316","Bastad","Clay",32,"A",2019-07-15,258,105436,122585,"WC",111200,144707,"WC","5-7 7-5 (10-6)",3,"R32","Markus Eriksson","R","SWE",29.62354552,"Andre Goransson","U","SWE",25.2073922,"Elias Ymer","R","SWE",23.26078029,"Mikael Ymer","R","SWE",20.84599589,281,150,131,589,325,103,569,20,2,6,77,46,31,15,12,6,10,1,5,80,47,29,15,12,4,8,59.7402597402597,58.75,67.3913043478261,61.7021276595745,27.41546886,22.05338809,4.41615332,2.4147844
"700","2019-0316","Bastad","Clay",32,"A",2019-07-15,257,105643,104547,"",106426,110754,"","7-5 7-6(3)",3,"R32","Federico Delbonis","L","ARG",28.77481177,"Horacio Zeballos","L","ARG",34.21492129,"Christian Garin","R","CHI",23.12388775,"David Vega Hernandez","R","ESP",25.05954825,135,580,12,4280,420,60,106,792,0,4,78,55,40,6,12,8,12,0,4,80,51,34,10,12,7,12,70.5128205128205,63.75,72.7272727272727,66.6666666666667,31.49486653,24.091718,5.44010952,1.9356605
"701","2019-0316","Bastad","Clay",32,"A",2019-07-15,256,105807,105311,"",106033,106000,"","7-6(4) 6-2",3,"R32","Pablo Carreno Busta","R","ESP",28.00821355,"Joao Sousa","R","POR",30.29158111,"Romain Arneodo","R","FRA",26.9431896,"Damir Dzumhur","R","BIH",27.15126626,133,585,38,2025,95,927,471,45,0,0,60,42,29,11,10,0,2,0,3,60,38,23,12,10,4,8,70,63.3333333333333,69.0476190476191,60.5263157894737,29.14989733,27.04722793,2.28336756,0.20807666
"702","2019-0316","Bastad","Clay",32,"A",2019-07-15,255,105269,111797,"",104655,105160,"","6-4 4-6 (10-7)",3,"R32","Marcelo Demoliner","R","BRA",30.48596851,"Nicolas Jarry","R","CHI",23.75906913,"Pablo Cuevas","R","URU",33.53319644,"Guillermo Duran","R","ARG",31.10472279,52,1633,66,1315,150,469,69,1239,4,3,67,48,33,12,10,10,11,3,2,60,36,30,15,10,1,2,71.6417910447761,60,68.75,83.3333333333333,27.12251882,32.318959615,6.72689938,2.42847365
"703","2019-0315","Newport","Grass",32,"A",2019-07-15,269,104719,104660,"",105656,104960,"","6-7(10) 6-4 (13-11)",3,"F","Marcel Granollers","R","ESP",33.25667351,"Sergiy Stakhovsky","R","UKR",33.51950719,"Marcelo Arevalo","R","ESA",28.74195756,"Miguel Angel Reyes Varela","R","MEX",32.06570842,35,2192,201,307,68,1258,73,1198,6,3,81,53,42,19,11,1,2,3,3,81,57,45,15,11,3,5,65.4320987654321,70.3703703703704,79.2452830188679,78.9473684210526,33.38809035,30.40383299,0.26283368,3.32375086
"704","2019-0315","Newport","Grass",32,"A",2019-07-15,268,105656,104960,"",110758,105441,"","7-5 4-6 (10-4)",3,"SF","Marcelo Arevalo","R","ESA",28.74195756,"Miguel Angel Reyes Varela","R","MEX",32.06570842,"Ben Mclachlan","R","NZL",27.17864476,"John Patrick Smith","L","AUS",29.60985626,68,1258,73,1198,39,2020,88,988,1,3,69,47,35,11,11,7,9,3,6,67,49,36,7,11,4,6,68.1159420289855,73.134328358209,74.468085106383,73.469387755102,30.40383299,28.39425051,3.32375086,2.4312115
"705","2019-0315","Newport","Grass",32,"A",2019-07-15,267,104719,104660,"",105428,102233,"","3-6 7-6(8) (11-9)",3,"SF","Marcel Granollers","R","ESP",33.25667351,"Sergiy Stakhovsky","R","UKR",33.51950719,"Marcus Daniell","R","NZL",29.67830253,"Leander Paes","R","IND",46.0752909,35,2192,201,307,37,2070,75,1183,6,5,74,51,38,11,10,2,4,0,2,78,54,43,12,11,4,5,68.9189189189189,69.2307692307692,74.5098039215686,79.6296296296296,33.38809035,37.876796715,0.26283368,16.39698837
"706","2019-0315","Newport","Grass",32,"A",2019-07-15,266,105656,104960,"",105614,106045,"","6-3 6-3",3,"QF","Marcelo Arevalo","R","ESA",28.74195756,"Miguel Angel Reyes Varela","R","MEX",32.06570842,"Bradley Klahn","L","USA",28.90075291,"Denis Kudla","R","USA",26.90759754,68,1258,73,1198,273,160,203,305,1,2,53,38,27,8,9,9,10,0,3,47,26,18,7,9,3,7,71.6981132075472,55.3191489361702,71.0526315789474,69.2307692307692,30.40383299,27.904175225,3.32375086,1.99315537
"707","2019-0315","Newport","Grass",32,"A",2019-07-15,265,110758,105441,"",103977,104999,"","6-3 6-4",3,"QF","Ben Mclachlan","R","NZL",27.17864476,"John Patrick Smith","L","AUS",29.60985626,"Nicholas Monroe","R","USA",37.25667351,"Mischa Zverev","L","GER",31.89596167,39,2020,88,988,96,920,86,1025,4,2,51,36,32,8,10,1,1,1,1,50,37,23,8,9,5,7,70.5882352941177,74,88.8888888888889,62.1621621621622,28.39425051,34.57631759,2.4312115,5.36071184
"708","2019-0315","Newport","Grass",32,"A",2019-07-15,264,105428,102233,"",105051,102963,"","6-4 5-7 (14-12)",3,"QF","Marcus Daniell","R","NZL",29.67830253,"Leander Paes","R","IND",46.0752909,"Matthew Ebden","R","AUS",31.63312799,"Robert Lindstedt","R","SWE",42.32169747,37,2070,75,1183,113,700,80,1090,2,5,84,60,39,10,11,14,17,4,3,73,49,34,12,11,4,7,71.4285714285714,67.1232876712329,65,69.3877551020408,37.876796715,36.97741273,16.39698837,10.68856948
"709","2019-0315","Newport","Grass",32,"A",2019-07-15,263,104719,104660,"",105001,105585,"","6-2 6-3",3,"QF","Marcel Granollers","R","ESP",33.25667351,"Sergiy Stakhovsky","R","UKR",33.51950719,"Mao Xin Gong","R","CHN",31.89048597,"Ze Zhang","R","CHN",29.0294319,35,2192,201,307,94,949,93,949,1,3,46,27,23,13,9,1,1,1,4,44,29,18,7,8,0,3,58.695652173913,65.9090909090909,85.1851851851852,62.0689655172414,33.38809035,30.459958935,0.26283368,2.86105407
"710","2019-0315","Newport","Grass",32,"A",2019-07-15,262,105614,106045,"",104136,103529,"","3-6 7-6(4) (14-12)",3,"R32","Bradley Klahn","L","USA",28.90075291,"Denis Kudla","R","USA",26.90759754,"Santiago Gonzalez","R","MEX",36.38603696,"Aisam Ul Haq Qureshi","R","PAK",39.32648871,273,160,203,305,51,1640,55,1580,5,7,75,51,41,11,10,6,7,1,7,78,50,38,17,11,3,3,68,64.1025641025641,80.3921568627451,76,27.904175225,37.856262835,1.99315537,2.94045175
"711","2019-0315","Newport","Grass",32,"A",2019-07-15,261,105656,104960,"",105815,144838,"WC","6-3 6-4",3,"R32","Marcelo Arevalo","R","ESA",28.74195756,"Miguel Angel Reyes Varela","R","MEX",32.06570842,"Tennys Sandgren","R","USA",27.98083504,"Max Jacob Schnur","U","USA",26.40930869,68,1258,73,1198,146,503,429,55,1,1,53,30,25,15,10,3,3,3,0,47,28,23,8,9,0,2,56.6037735849057,59.5744680851064,83.3333333333333,82.1428571428571,30.40383299,27.195071865,3.32375086,1.57152635
"712","2019-0315","Newport","Grass",32,"A",2019-07-15,260,110758,105441,"",200005,105714,"","6-3 7-6(7)",3,"R32","Ben Mclachlan","R","NZL",27.17864476,"John Patrick Smith","L","AUS",29.60985626,"Ugo Humbert","L","FRA",21.0513347,"Hugo Nys","R","MON",28.40793977,39,2020,88,988,389,74,101,879,4,3,67,46,36,14,11,6,6,9,3,63,41,36,8,10,1,2,68.6567164179104,65.0793650793651,78.2608695652174,87.8048780487805,28.39425051,24.729637235,2.4312115,7.35660507
"713","2019-0315","Newport","Grass",32,"A",2019-07-15,259,103977,104999,"",202195,202333,"WC","7-6(5) 6-7(4) (10-7)",3,"R32","Nicholas Monroe","R","USA",37.25667351,"Mischa Zverev","L","GER",31.89596167,"Maxime Cressy","U","FRA",22.18480493,"Keegan Smith","U","USA",21.05954825,96,920,86,1025,303,119,809,1,2,5,84,60,47,15,12,3,3,2,3,85,61,48,14,12,1,1,71.4285714285714,71.7647058823529,78.3333333333333,78.6885245901639,34.57631759,21.62217659,5.36071184,1.12525668
"714","2019-0315","Newport","Grass",32,"A",2019-07-15,258,105051,102963,"",122330,104797,"","7-5 6-2",3,"R32","Matthew Ebden","R","AUS",31.63312799,"Robert Lindstedt","R","SWE",42.32169747,"Alexander Bublik","R","KAZ",22.0752909,"Denis Istomin","R","UZB",32.85147159,113,700,80,1090,230,231,319,105,2,5,55,31,24,15,10,7,8,3,1,56,36,20,12,10,3,7,56.3636363636364,64.2857142857143,77.4193548387097,55.5555555555556,36.97741273,27.463381245,10.68856948,10.77618069
"715","2019-0315","Newport","Grass",32,"A",2019-07-15,257,105428,102233,"",126845,106291,"","2-6 6-2 (10-5)",3,"R32","Marcus Daniell","R","NZL",29.67830253,"Leander Paes","R","IND",46.0752909,"Max Purcell","U","AUS",21.28131417,"Luke Saville","R","AUS",25.44832307,37,2070,75,1183,89,981,83,1052,2,1,51,35,23,9,8,1,3,1,4,52,20,14,17,8,7,9,68.6274509803922,38.4615384615385,65.7142857142857,70,37.876796715,23.36481862,16.39698837,4.1670089
"716","2019-0315","Newport","Grass",32,"A",2019-07-15,256,105001,105585,"",105233,104646,"","7-6(3) 7-6(10)",3,"R32","Mao Xin Gong","R","CHN",31.89048597,"Ze Zhang","R","CHN",29.0294319,"Jeevan Nedunchezhiyan","L","IND",30.73237509,"Purav Raja","R","IND",33.60164271,94,949,93,949,81,1085,82,1073,4,6,85,60,49,11,12,8,9,4,4,82,57,44,13,12,2,3,70.5882352941177,69.5121951219512,81.6666666666667,77.1929824561403,30.459958935,32.1670089,2.86105407,2.86926762
"717","2019-0315","Newport","Grass",32,"A",2019-07-15,255,104719,104660,"",102968,104677,"","6-7(6) 6-3 (11-9)",3,"R32","Marcel Granollers","R","ESP",33.25667351,"Sergiy Stakhovsky","R","UKR",33.51950719,"Jonathan Erlich","R","ISR",42.275154,"Artem Sitak","R","NZL",33.42915811,35,2192,201,307,90,974,50,1655,5,2,74,56,42,12,11,6,6,0,6,77,53,36,13,10,4,5,75.6756756756757,68.8311688311688,75,67.9245283018868,33.38809035,37.852156055,0.26283368,8.84599589
"718","2019-0439","Umag","Clay",32,"A",2019-07-15,269,104898,104667,"",103594,103781,"","7-5 6-7(2) (14-12)",3,"F","Robin Haase","R","NED",32.27378508,"Philipp Oswald","R","AUT",33.47296372,"Oliver Marach","R","AUT",38.99520876,"Jurgen Melzer","L","AUT",38.14647502,34,2260,60,1455,19,3840,40,1921,3,2,85,48,36,20,12,8,9,1,0,83,65,43,10,12,5,7,56.4705882352941,78.3132530120482,75,66.1538461538461,32.8733744,38.57084189,1.19917864,0.84873374
"719","2019-0439","Umag","Clay",32,"A",2019-07-15,268,103594,103781,"",104919,105120,"","7-6(5) 7-5",3,"SF","Oliver Marach","R","AUT",38.99520876,"Jurgen Melzer","L","AUT",38.14647502,"Leonardo Mayer","R","ARG",32.1670089,"Andres Molteni","R","ARG",31.33196441,19,3840,40,1921,84,1035,63,1358,4,4,72,44,33,18,12,1,2,1,0,71,50,38,10,12,4,6,61.1111111111111,70.4225352112676,75,76,38.57084189,31.749486655,0.84873374,0.835044489999998
"720","2019-0439","Umag","Clay",32,"A",2019-07-15,267,104898,104667,"",104920,103938,"","7-5 1-6 (10-8)",3,"SF","Robin Haase","R","NED",32.27378508,"Philipp Oswald","R","AUT",33.47296372,"Denys Molchanov","R","UKR",32.16427105,"Igor Zelenay","R","SVK",37.42368241,34,2260,60,1455,65,1320,67,1310,2,2,60,38,26,13,9,3,6,2,1,69,49,32,10,10,8,10,63.3333333333333,71.0144927536232,68.4210526315789,65.3061224489796,32.8733744,34.79397673,1.19917864,5.25941135999999
"721","2019-0439","Umag","Clay",32,"A",2019-07-15,266,103594,103781,"",105677,105583,"","6-2 6-3",3,"QF","Oliver Marach","R","AUT",38.99520876,"Jurgen Melzer","L","AUT",38.14647502,"Nikola Cacic","R","SRB",28.60232717,"Dusan Lajovic","R","SRB",29.0403833,19,3840,40,1921,142,541,134,585,1,2,46,31,27,9,9,5,5,1,1,45,33,21,5,8,1,4,67.3913043478261,73.3333333333333,87.0967741935484,63.6363636363636,38.57084189,28.821355235,0.84873374,0.43805613
"722","2019-0439","Umag","Clay",32,"A",2019-07-15,265,104919,105120,"",105493,105302,"WC","7-5 7-5",3,"QF","Leonardo Mayer","R","ARG",32.1670089,"Andres Molteni","R","ARG",31.33196441,"Tomislav Brkic","R","BIH",29.34976044,"Ante Pavic","R","CRO",30.35455168,84,1035,63,1358,117,675,121,657,4,0,60,47,38,9,12,3,4,8,3,66,42,28,11,12,3,6,78.3333333333333,63.6363636363636,80.8510638297872,66.6666666666667,31.749486655,29.85215606,0.835044489999998,1.00479124
"723","2019-0439","Umag","Clay",32,"A",2019-07-15,264,104920,103938,"",105243,126120,"WC","6-3 4-6 (10-2)",3,"QF","Denys Molchanov","R","UKR",32.16427105,"Igor Zelenay","R","SVK",37.42368241,"Antonio Sancic","R","CRO",30.63928816,"Nino Serdarusic","U","CRO",22.58453114,65,1320,67,1310,137,572,510,33,3,1,57,34,27,10,9,4,6,2,4,63,39,25,8,10,9,12,59.6491228070175,61.9047619047619,79.4117647058823,64.1025641025641,34.79397673,26.61190965,5.25941135999999,8.05475702
"724","2019-0439","Umag","Clay",32,"A",2019-07-15,262,103594,103781,"",105155,105882,"","6-2 7-6(2)",3,"R32","Oliver Marach","R","AUT",38.99520876,"Jurgen Melzer","L","AUT",38.14647502,"Pedro Sousa","R","POR",31.1321013,"Stefano Travaglia","U","ITA",27.57289528,19,3840,40,1921,339,92,359,90,1,1,61,41,31,10,10,4,5,2,3,64,39,26,10,10,3,6,67.2131147540984,60.9375,75.609756097561,66.6666666666667,38.57084189,29.35249829,0.84873374,3.55920602
"725","2019-0439","Umag","Clay",32,"A",2019-07-15,261,105677,105583,"",105431,200225,"","5-7 6-2 (11-9)",3,"R32","Nikola Cacic","R","SRB",28.60232717,"Dusan Lajovic","R","SRB",29.0403833,"Ariel Behar","R","URU",29.67008898,"Nathaniel Lammons","U","USA",25.92197125,142,541,134,585,114,697,91,962,0,2,64,40,29,14,10,0,1,2,4,64,36,26,14,10,1,3,62.5,56.25,72.5,72.2222222222222,28.821355235,27.796030115,0.43805613,3.74811773
"726","2019-0439","Umag","Clay",32,"A",2019-07-15,260,104919,105120,"",105571,105649,"","6-4 6-1",3,"R32","Leonardo Mayer","R","ARG",32.1670089,"Andres Molteni","R","ARG",31.33196441,"Fabricio Neis","U","BRA",29.08145106,"Cedrik Marcel Stebe","L","GER",28.76386037,84,1035,63,1358,126,618,44,1880,0,0,38,26,22,10,8,0,0,2,1,49,37,21,8,9,3,7,68.4210526315789,75.5102040816327,84.6153846153846,56.7567567567568,31.749486655,28.922655715,0.835044489999998,0.317590689999999
"727","2019-0439","Umag","Clay",32,"A",2019-07-15,259,105493,105302,"WC",105070,105864,"","6-2 6-2",3,"R32","Tomislav Brkic","R","BIH",29.34976044,"Ante Pavic","R","CRO",30.35455168,"Hans Podlipnik Castillo","R","CHI",31.51266256,"Tristan Samuel Weissborn","L","AUT",27.72347707,117,675,121,657,105,794,103,836,7,1,37,23,22,10,8,0,0,4,4,47,27,19,5,8,3,7,62.1621621621622,57.4468085106383,95.6521739130435,70.3703703703704,29.85215606,29.618069815,1.00479124,3.78918549
"728","2019-0439","Umag","Clay",32,"A",2019-07-15,258,105243,126120,"WC",127157,200484,"Alt","7-5 6-3",3,"R32","Antonio Sancic","R","CRO",30.63928816,"Nino Serdarusic","U","CRO",22.58453114,"Daniel Altmaier","U","GER",20.83778234,"Rudolf Molleker","R","GER",18.71594798,137,572,510,33,576,18,398,67,2,4,53,31,24,11,11,2,5,6,2,59,40,22,9,10,7,12,58.4905660377358,67.7966101694915,77.4193548387097,55,26.61190965,19.77686516,8.05475702,2.12183436
"729","2019-0439","Umag","Clay",32,"A",2019-07-15,257,104920,103938,"",104665,105283,"","6-2 6-2",3,"R32","Denys Molchanov","R","UKR",32.16427105,"Igor Zelenay","R","SVK",37.42368241,"Pablo Andujar","R","ESP",33.47296372,"Gerard Granollers","R","ESP",30.45311431,65,1320,67,1310,91,915,100,888,0,0,42,24,18,11,8,3,5,0,2,46,32,16,4,8,0,6,57.1428571428571,69.5652173913043,75,50,34.79397673,31.963039015,5.25941135999999,3.01984941
"730","2019-0439","Umag","Clay",32,"A",2019-07-15,256,104620,104926,"",105341,103893,"","6-7(5) 6-1 (10-8)",3,"R32","Simone Bolelli","R","ITA",33.76591376,"Fabio Fognini","R","ITA",32.14236824,"Thomas Fabbiano","R","ITA",30.13552361,"Paolo Lorenzi","R","ITA",37.5797399,98,897,102,850,378,79,229,232,3,3,73,55,41,8,10,9,9,1,0,67,41,28,13,9,6,8,75.3424657534247,61.1940298507463,74.5454545454545,68.2926829268293,32.954141,33.857631755,1.62354551999999,7.44421629
"731","2019-0439","Umag","Clay",32,"A",2019-07-15,255,104898,104667,"",126094,105781,"","4-6 7-5 (16-14)",3,"R32","Robin Haase","R","NED",32.27378508,"Philipp Oswald","R","AUT",33.47296372,"Andrey Rublev","R","RUS",21.73305955,"Andrei Vasilevski","R","BLR",28.13141684,34,2260,60,1455,354,90,108,777,5,5,78,39,29,18,11,4,8,5,3,82,53,34,12,11,5,9,50,64.6341463414634,74.3589743589744,64.1509433962264,32.8733744,24.932238195,1.19917864,6.39835729
"732","2019-6116","Atlanta","Hard",32,"A",2019-07-22,269,104693,105572,"",103184,103185,"","6-4 6-7(5) (11-9)",3,"F","Dominic Inglot","R","GBR",33.37713895,"Austin Krajicek","L","USA",29.09787817,"Bob Bryan","L","USA",41.229295,"Mike Bryan","R","USA",41.229295,49,1650,37,2050,32,2690,3,6950,14,3,69,42,39,16,11,3,3,9,2,70,49,39,13,11,1,2,60.8695652173913,70,92.8571428571429,79.5918367346939,31.23750856,41.229295,4.27926078,0
"733","2019-6116","Atlanta","Hard",32,"A",2019-07-22,268,103184,103185,"",105430,104677,"","7-5 6-3",3,"SF","Bob Bryan","L","USA",41.229295,"Mike Bryan","R","USA",41.229295,"Radu Albot","R","MDA",29.69199179,"Artem Sitak","R","NZL",33.44832307,32,2690,3,6950,66,1350,59,1495,2,3,56,34,30,14,11,0,0,4,2,56,32,24,12,10,3,5,60.7142857142857,57.1428571428571,88.2352941176471,75,41.229295,31.57015743,0,3.75633128
"734","2019-6116","Atlanta","Hard",32,"A",2019-07-22,267,104693,105572,"",106058,138550,"","7-6(4) 6-3",3,"SF","Dominic Inglot","R","GBR",33.37713895,"Austin Krajicek","L","USA",29.09787817,"Jack Sock","R","USA",26.82272416,"Jackson J Withrow","U","USA",26.03969884,49,1650,37,2050,16,4065,127,629,4,2,60,43,35,10,10,3,3,3,3,65,39,30,12,11,2,4,71.6666666666667,60,81.3953488372093,76.9230769230769,31.23750856,26.4312115,4.27926078,0.78302532
"735","2019-6116","Atlanta","Hard",32,"A",2019-07-22,266,103184,103185,"",102968,104690,"","6-4 6-7(4) (10-7)",3,"QF","Bob Bryan","L","USA",41.229295,"Mike Bryan","R","USA",41.229295,"Jonathan Erlich","R","ISR",42.29431896,"Divij Sharan","L","IND",33.38809035,32,2690,3,6950,110,724,46,1685,7,5,71,42,34,18,11,4,5,7,7,78,54,41,7,11,6,8,59.1549295774648,69.2307692307692,80.9523809523809,75.9259259259259,41.229295,37.841204655,0,8.90622861
"736","2019-6116","Atlanta","Hard",32,"A",2019-07-22,265,105430,104677,"",105656,104960,"","6-4 6-3",3,"QF","Radu Albot","R","MDA",29.69199179,"Artem Sitak","R","NZL",33.44832307,"Marcelo Arevalo","R","ESA",28.76112252,"Miguel Angel Reyes Varela","R","MEX",32.08487337,66,1350,59,1495,68,1258,74,1198,3,2,46,34,30,6,9,1,1,3,2,55,34,24,13,10,2,5,73.9130434782609,61.8181818181818,88.2352941176471,70.5882352941177,31.57015743,30.422997945,3.75633128,3.32375085
"737","2019-6116","Atlanta","Hard",32,"A",2019-07-22,264,106058,138550,"",110758,105441,"","6-2 6-3",3,"QF","Jack Sock","R","USA",26.82272416,"Jackson J Withrow","U","USA",26.03969884,"Ben Mclachlan","R","NZL",27.19780972,"John Patrick Smith","L","AUS",29.62902122,16,4065,127,629,39,2020,83,1063,7,1,40,26,23,9,8,0,0,1,1,52,36,23,7,9,1,5,65,69.2307692307692,88.4615384615385,63.8888888888889,26.4312115,28.41341547,0.78302532,2.4312115
"738","2019-6116","Atlanta","Hard",32,"A",2019-07-22,263,104693,105572,"",126203,111815,"","6-7(6) 7-6(3) (10-5)",3,"QF","Dominic Inglot","R","GBR",33.37713895,"Austin Krajicek","L","USA",29.09787817,"Taylor Harry Fritz","R","USA",21.7303217,"Cameron Norrie","L","GBR",23.91238877,49,1650,37,2050,180,375,169,405,5,3,80,43,38,27,12,5,5,7,1,83,59,46,15,12,1,1,53.75,71.0843373493976,88.3720930232558,77.9661016949153,31.23750856,22.821355235,4.27926078,2.18206707
"739","2019-6116","Atlanta","Hard",32,"A",2019-07-22,262,103184,103185,"",111153,105385,"WC","6-4 6-2",3,"R32","Bob Bryan","L","USA",41.229295,"Mike Bryan","R","USA",41.229295,"Christopher Eubanks","R","USA",23.21149897,"Donald Young","L","USA",29.99589322,32,2690,3,6950,287,135,237,216,3,1,51,33,26,10,9,4,4,7,6,53,30,25,8,9,3,6,64.7058823529412,56.6037735849057,78.7878787878788,83.3333333333333,41.229295,26.603696095,0,6.78439425
"740","2019-6116","Atlanta","Hard",32,"A",2019-07-22,261,102968,104690,"",200175,102963,"","2-6 6-3 (13-11)",3,"R32","Jonathan Erlich","R","ISR",42.29431896,"Divij Sharan","L","IND",33.38809035,"Miomir Kecmanovic","R","SRB",19.89048597,"Robert Lindstedt","R","SWE",42.34086242,110,724,46,1685,211,281,81,1110,6,3,61,40,31,11,9,3,5,4,5,55,37,29,11,8,4,5,65.5737704918033,67.2727272727273,77.5,78.3783783783784,37.841204655,31.115674195,8.90622861,22.45037645
"741","2019-6116","Atlanta","Hard",32,"A",2019-07-22,260,105430,104677,"",106401,126205,"WC","7-6(7) 7-5",3,"R32","Radu Albot","R","MDA",29.69199179,"Artem Sitak","R","NZL",33.44832307,"Nick Kyrgios","R","AUS",24.23545517,"Tommy Paul","R","USA",22.17932923,66,1350,59,1495,183,365,376,80,2,4,73,47,36,17,12,2,3,9,2,74,43,29,20,12,6,8,64.3835616438356,58.1081081081081,76.5957446808511,67.4418604651163,31.57015743,23.2073922,3.75633128,2.05612594
